Hotel ID,Nationality,Group Name,Room Type,Score,Score Level,Stay days,Month,Review,Sentiment
1_1,Việt Nam,Gia đình có em bé,Deluxe giường đôi Hướng phố,7.6,2,1,1,tệ,Tiêu cực
1_1,Việt Nam,Nhóm,Deluxe 2 giường Hướng phố,10.0,4,5,6,đẹp đẹp,Tích cực
1_1,Việt Nam,Gia đình có em bé,Executive Suite,9.2,4,1,1,,Tích cực
1_1,Việt Nam,Gia đình có em bé,Phòng Gia Đình Loại Sang,10.0,4,1,1,tốt tốt,Tích cực
1_1,Việt Nam,Gia đình có em bé,Deluxe 2 giường Hướng phố,9.6,4,1,1,tốt hài_lòng,Tích cực
1_1,Việt Nam,Cặp đôi,Phòng Deluxe 2 Giường đơn Nhìn ra Biển,10.0,4,3,5,đa_dạng lắm,Tích cực
1_1,Việt Nam,Gia đình có em bé,Phòng Deluxe 2 Giường đơn Nhìn ra Biển,8.8,3,2,1,thuận_tiện tiện,Trung tính
1_1,Việt Nam,Cặp đôi,Deluxe Hướng biển giường đôi,9.2,4,4,1,thân_thiện_nhiên ánh_sáng hơi tối,Tích cực
1_1,Việt Nam,Gia đình có em bé,Phòng Gia Đình Loại Sang,9.2,4,1,1,thái_độ tốt tư_vấn nhiệt_tình tuyền thủ_tục nhạn đătb,Tích cực
1_1,Việt Nam,Gia đình có em bé,Phòng Gia Đình Loại Sang,8.0,3,3,1,tốt tốt,Trung tính
1_1,Việt Nam,Gia đình có em bé,Phòng Gia Đình Loại Sang,10.0,4,1,1,hài_lòng phục_vụ tốt,Tích cực
1_1,Việt Nam,Đi công tác,Deluxe Hướng biển giường đôi,6.8,1,4,1,mường hài_lòng nhiệt_tình tiện_lợi hài_lòng,Trung tính
1_1,Việt Nam,Gia đình có em bé,Deluxe giường đôi Hướng phố,10.0,4,2,1,tốt,Tích cực
1_1,Việt Nam,Cặp đôi,Deluxe Hướng biển giường đôi,9.6,4,2,1,xứng lắm phú lắm khả_năng cười,Tích cực
1_1,Việt Nam,Gia đình có em bé,Deluxe Hướng biển giường đôi,10.0,4,2,1,tốt mường hài_lòng,Tích cực
1_1,Việt Nam,Nhóm,Deluxe Hướng biển giường đôi,10.0,4,3,2,chất_lượng tương_ứng sạch đẹp_vệ thân_thiện hài_lòng bình_thường đợi hơi,Tích cực
1_1,Việt Nam,Gia đình có em bé,Executive Suite,9.6,4,1,1,đẹp hồng nhiệt_tình chúc_mừng_nhật tặng đáo quên nhiệt_tình hơi quên trở_lại,Tích cực
1_1,Việt Nam,Nhóm,Deluxe 2 giường Hướng phố,8.4,3,1,1,hỗ,Trung tính
1_1,Việt Nam,Gia đình có em bé,Deluxe giường đôi Hướng phố,9.6,4,2,4,ghé,Tích cực
1_1,Việt Nam,Đi công tác,Deluxe 2 giường Hướng phố,10.0,4,1,8,,Tích cực
1_1,Việt Nam,Nhóm,Deluxe Hướng biển giường đôi,9.6,4,2,1,thành trải_nghiệm hệ_thống ưng_ý phàn_nàn,Tích cực
1_1,Việt Nam,Gia đình có em bé,Deluxe 2 giường Hướng phố,9.6,4,2,1,đáo đặt_biệt chóng tốt tốt,Tích cực
1_1,Việt Nam,Gia đình có em bé,Phòng Gia Đình Loại Sang,10.0,4,1,9,tốt tốt,Tích cực
1_1,Việt Nam,Gia đình có em bé,Phòng Gia Đình Loại Sang,10.0,4,2,8,tâm_khách hài_lòng,Tích cực
1_1,Việt Nam,Gia đình có em bé,Phòng Gia Đình Loại Sang,8.4,3,2,1,,Trung tính
1_1,Việt Nam,Gia đình có em bé,Phòng Gia Đình Loại Sang,8.8,3,1,1,đẹp đồ_ăn,Trung tính
1_1,Việt Nam,Gia đình có em bé,Phòng Gia Đình Loại Sang,10.0,4,1,6,đẹp đình_khuyến_mãi,Tích cực
1_1,Việt Nam,Gia đình có em bé,Deluxe 2 giường Hướng phố,10.0,4,1,1,ghé cười,Tích cực
1_1,Việt Nam,Du lịch một mình,Phòng Gia Đình Loại Sang,10.0,4,1,1,tốt hài_lòng khách_hàng,Tích cực
1_1,Việt Nam,Gia đình có em bé,Phòng Gia Đình Loại Sang,10.0,4,2,1,,Tích cực
1_1,Việt Nam,Cặp đôi,Deluxe giường đôi Hướng phố,10.0,4,1,1,có_giá ưu_đãi hồng thông sắp_xếp hài_lòng laii,Tích cực
1_1,Việt Nam,Gia đình có em bé,Phòng Gia Đình Loại Sang,10.0,4,1,1,ngừng hỏi_thăm,Tích cực
1_1,Việt Nam,Đi công tác,Deluxe 2 giường Hướng phố,10.0,4,1,12,,Tích cực
1_1,Việt Nam,Gia đình có em bé,Deluxe 2 giường Hướng phố,8.4,3,3,7,đẹp đẹp,Trung tính
1_1,Việt Nam,Gia đình có em bé,Deluxe 2 giường Hướng phố,9.6,4,1,1,thích thích đẹp,Tích cực
1_1,Việt Nam,Gia đình có em bé,Phòng Gia Đình Loại Sang,6.4,1,1,2,đẹp,Trung tính
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,12,nâng_cấp không_đổi cách_âm xứng_đáng,Trung tính
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,5,sạch_sẽ hợp_lý thân_thiện nhiệt_tình,Tích cực
1_2,Việt Nam,Nhóm,Phòng Superior 2 giường hoặc giường đôi,10.0,4,2,6,tốt lập_tức đổi cũ_kỹ sờn thấm hút tốt thơm thuê chuyên_nghiệp giới_thiệu,Tích cực
1_2,Việt Nam,Cặp đôi,Executive Suite,10.0,4,1,9,,Tích cực
1_2,Việt Nam,Gia đình có em bé,Phòng Superior 2 giường hoặc giường đôi,10.0,4,2,6,đẹp chụp đẹp,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Hảo Hạng Hai Giường Đơn,9.6,4,1,3,ổn phòng_ốc đẹp dịch_vụ tạm chấp_nhận bẩn xử_lí thơm đón_tiếp trở yêu thích,Tích cực
1_2,Việt Nam,Gia đình có em bé,Phòng Superior 2 giường hoặc giường đôi,9.6,4,2,6,tốt mềm hiện_đại thông tiện bể bơi ngoài_trời nhà_hàng ngưng thuê tốt trẻ nhiệt_tình tốt_điểm trừ sâu thuê tiện,Tích cực
1_2,Việt Nam,Cặp đôi,Executive Suite,7.2,2,4,7,lý_tưởng update đẹp nguyên âm_kém ngủ tiếng_động đóng_cửa ổn dọn nhiệt_tình ngủ ngủ chập_chờn bật ngủ ngủ,Trung tính
1_2,Việt Nam,Cặp đôi,Deluxe 2 giường Hướng phố,10.0,4,1,5,giá_cả hợp_lí trải_nghiệm,Tích cực
1_2,Việt Nam,Nhóm,Deluxe 2 giường Hướng phố,10.0,4,1,6,đẹp hiện_đại đẹp sạch_sẽ tiện bơi sạch_sẽ dọn_dẹp tiếp chuyên_nghiệp lịch_sự mến rẻ,Tích cực
1_2,Việt Nam,Du lịch một mình,Phòng Superior 2 giường hoặc giường đôi,8.4,3,1,4,rộng_rãi rẻ thân_thiện hùng hô,Trung tính
1_2,Việt Nam,Cặp đôi,Executive Suite,9.2,4,1,5,nằm đẹp hơi nóng ổn,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,5,sạch_sẽ hợp_lý thân_thiện phục_vụ nhiệt_tình được_giá yêu,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,8.0,3,1,2,tốt nằm mát_mẻ thoáng mát sạch_sẽ nằm rộng,Trung tính
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,7.6,2,1,4,tốt hơi nhắc không_hút nội_nào dọn dọn_dẹp nhắc nhắc không_hút sầu_riêng sếp không_bị phạt nhắc không_thân_thiện giúp đồ vác dửng_dưng câu chào không_nuốt nổi khủng_kiểu đau tiết_kiệm tạm,Tiêu cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,6,nhiệt_tình đầy_đủ tiện tốt,Tích cực
1_2,Việt Nam,Cặp đôi,Suite Tổng thống,10.0,4,3,4,ngủ đẹp cười ngủ đẹp sang_trọng cười,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Hảo Hạng Hai Giường Đơn,7.2,2,3,5,ngủ nghỉ đơn_thuần bơi,Trung tính
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,4,1,tuyệt_roài đầy_đủ dọn hằng tốt,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,7.6,2,1,1,tốt ổn bàn_điểm sạch khăn xơ_xác khâu_vệ sơ_sài lọc sẵn thề cập_nhật,Trung tính
1_2,Việt Nam,Du lịch một mình,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,4,sạch gọn rộng_rãi,Tích cực
1_2,Việt Nam,Du lịch một mình,Deluxe 2 giường Hướng phố,10.0,4,2,5,sạch_sẽ tiện,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,2,thoải_mái tiếc bơi chăm_sóc khách_hàng đáo nhẹn,Tích cực
1_2,Việt Nam,Nhóm,Phòng Superior 2 giường hoặc giường đôi,8.8,3,4,12,thoáng hơi cũ ủng_hộ tiếp,Tiêu cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,8,nằm hẻm_tuệ_tĩnh thoáng mát hơi ổn đáng_giá rẻ đẹp tiện,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,6.8,1,1,6,hư tùm không_hiểu lắm ngủ âm kém_nhiên rẻ nội_thất tệ hư hư,Tiêu cực
1_2,Việt Nam,Du lịch một mình,Deluxe 2 giường Hướng phố,10.0,4,1,5,rẻ hơi,Tích cực
1_2,Hoa Kỳ,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,9.2,4,1,8,ổn rộng_rãi ổn thông hơi,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,9.6,4,1,9,sáng_sủa ổn hơi,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,6.8,1,1,5,cân_nhắc được_giá rẻ rẻ rẻ không_mà máy_sấy bàn chải_lược đích_thân kêu vô hơi ẩm chống mừng,Trung tính
1_2,Bắc Macedonia,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,9.2,4,1,7,nhiệt_tình hiện_đại tiện săn rẽ trừ kém,Tích cực
1_2,Việt Nam,Du lịch một mình,Phòng Superior 2 giường hoặc giường đôi,7.6,2,1,12,tốt vệ kỹ_lưỡng thoải_mái ngắn,Trung tính
1_2,Việt Nam,Du lịch một mình,Phòng Superior 2 giường hoặc giường đôi,9.2,4,1,9,rẻ tuyệt_vời,Tích cực
1_2,Việt Nam,Nhóm,Phòng Superior 2 giường hoặc giường đôi,8.0,3,2,7,tốt nâng,Trung tính
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,6,,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,7,,Tích cực
1_2,Việt Nam,Du lịch một mình,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,6,chú_ý khăn_tắm,Tích cực
1_2,Việt Nam,Gia đình có em bé,Deluxe 2 giường Hướng phố,8.8,3,5,6,tuyệt_vời rẻ hợp_lý ôtô đòi_hỏi,Trung tính
1_2,Việt Nam,Du lịch một mình,Deluxe 2 giường Hướng phố,10.0,4,1,6,tốt,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,6,tốt,Tích cực
1_2,Việt Nam,Gia đình có em bé,Các Phòng Thông Nhau cho 4 Người,8.0,3,2,6,tốt ổn hỏng hơi cũ,Tiêu cực
1_2,Việt Nam,Cặp đôi,Phòng Hảo Hạng Hai Giường Đơn,10.0,4,1,5,,Tích cực
1_2,Việt Nam,Cặp đôi,Executive Suite,8.4,3,1,5,hợp_lý rẻ sạch đẹp,Trung tính
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,9.6,4,2,5,đẹp đẹp sạch_sẽ rẻ ghé,Tích cực
1_2,Việt Nam,Cặp đôi,Deluxe 2 giường Hướng phố,10.0,4,1,5,,Tích cực
1_2,Việt Nam,Nhóm,Deluxe 2 giường Hướng phố,10.0,4,3,5,,Tích cực
1_2,Việt Nam,Cặp đôi,Executive Suite,10.0,4,1,4,hình_hơi đầy_đủ tiện tốt,Tích cực
1_2,Việt Nam,Du lịch một mình,Phòng Hảo Hạng Hai Giường Đơn,9.6,4,1,4,,Tích cực
1_2,Việt Nam,Gia đình có em bé,Các Phòng Thông Nhau cho 4 Người,10.0,4,2,5,thân_thiện lắm,Tích cực
1_2,Việt Nam,Du lịch một mình,Phòng Superior 2 giường hoặc giường đôi,8.8,3,2,5,,Trung tính
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,5,đẹp tuyệt_vời ghé,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,5,,Tích cực
1_2,Việt Nam,Du lịch một mình,Phòng Superior 2 giường hoặc giường đôi,9.6,4,1,5,sạch_sẽ ngắm hơi không_thấy,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,5,tốt,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,5,đẹp sạch_sẽ,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,2,5,tốt,Tích cực
1_2,Việt Nam,Du lịch một mình,Phòng Superior 2 giường hoặc giường đôi,10.0,4,3,4,,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,2,4,dịch_vụ tốt sạch rẻ ghé,Tích cực
1_2,Việt Nam,Cặp đôi,Executive Suite,6.8,1,2,4,máy_lạnh hư chảy ẩm_mốc,Tiêu cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,4,nhiệt_tình,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,9.2,4,1,4,,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,6.4,1,3,4,tạm ổn chất_lượng xuống_cấp,Tiêu cực
1_2,Việt Nam,Du lịch một mình,Phòng Superior 2 giường hoặc giường đôi,10.0,4,2,4,tiên sạch_sẽ,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Hảo Hạng Hai Giường Đơn,7.2,2,2,4,tốt hẹp đỗ thiếu_thốn khóa báo kín phòng_không mở_cửa,Trung tính
1_2,Việt Nam,Cặp đôi,Deluxe 2 giường Hướng phố,6.8,1,1,4,máy_lạnh kém không_mát phòng_không bơi bảo bảo_dưỡng,Tiêu cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,8.8,3,1,4,hài_lòng_nhiên bơi sửa lắm,Trung tính
1_2,Việt Nam,Gia đình có em bé,Các Phòng Thông Nhau cho 4 Người,6.4,1,1,4,bơi rèm dính sạch lắm dơ_dính vết bẩn,Tiêu cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,9.6,4,5,3,hủy giúp hoàn,Tích cực
1_2,Việt Nam,Du lịch một mình,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,3,tốt đẹp thơm,Tích cực
1_2,Việt Nam,Du lịch một mình,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,3,tốt thân_thiện,Tích cực
1_2,Việt Nam,Cặp đôi,Executive Suite,8.4,3,2,3,sạch_sẽ,Trung tính
1_2,Việt Nam,Cặp đôi,Executive Suite,10.0,4,3,3,,Tích cực
1_2,Việt Nam,Du lịch một mình,Deluxe 2 giường Hướng phố,10.0,4,1,3,nghỉ,Tích cực
1_2,Việt Nam,Cặp đôi,Executive Suite,10.0,4,1,2,tốt,Tích cực
1_2,Việt Nam,Nhóm,Deluxe 2 giường Hướng phố,10.0,4,2,3,đẹp,Tích cực
1_2,Việt Nam,Cặp đôi,Executive Suite,8.0,3,1,3,đẹp đẹp đầy_đủ tiện rẽ,Trung tính
1_2,Việt Nam,Đi công tác,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,3,ổn nghỉ ngắn_hạn,Tích cực
1_2,Việt Nam,Cặp đôi,Deluxe 2 giường Hướng phố,6.4,1,1,2,toilet hơi bẩn,Tiêu cực
1_2,Hàn Quốc,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,6.8,1,1,2,tạm ổn,Tiêu cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,1,ổn trễ đình dễ_thương nỡ,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,8.8,3,2,1,tạm ổn,Tiêu cực
1_2,Việt Nam,Nhóm,Các Phòng Thông Nhau cho 4 Người,8.0,3,1,7,tốt,Trung tính
1_2,Việt Nam,Nhóm,Phòng Superior 2 giường hoặc giường đôi,9.2,4,2,3,ổn ổn tầm_giá,Tích cực
1_2,Việt Nam,Nhóm,Phòng Superior 2 giường hoặc giường đôi,8.8,3,1,3,ổn ổn tầm_giá,Trung tính
1_2,Việt Nam,Nhóm,Các Phòng Thông Nhau cho 4 Người,8.4,3,1,8,dột_trần ẩm_móc trần,Tiêu cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,3,12,đẹp dọn tốt,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,12,sạch đẹp thuê tiện_lợi,Tích cực
1_2,Việt Nam,Cặp đôi,Executive Suite,6.4,1,1,12,dơ siêu_dơ đen xà_bông bể bơi dơ,Tiêu cực
1_2,Việt Nam,Nhóm,Các Phòng Thông Nhau cho 4 Người,10.0,4,4,12,xịn lọc cạo,Tích cực
1_2,Việt Nam,Cặp đôi,Executive Suite,9.2,4,3,7,hơi trống phòng hơi bất_tiện gắn ngắn ổn tầm_giá trải_nghiệm,Tích cực
1_2,Nhật Bản,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,8.4,3,3,10,giẻ_nhiên hơi bí sâu,Tiêu cực
1_2,Việt Nam,Cặp đôi,Deluxe 2 giường Hướng phố,10.0,4,3,10,thuê,Tích cực
1_2,Việt Nam,Cặp đôi,Executive Suite,8.0,3,1,10,tốt đẹp chất_lượng phục_vụ tiện tốt vọng cải_tạo bể bơi sống ảo ổn_áp,Trung tính
1_2,Nhật Bản,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,9.6,4,3,10,hơi sâu,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,9.2,4,1,4,tốt bơi rẻ kiếm hơi cực,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,9,sạch,Tích cực
1_2,Việt Nam,Du lịch một mình,Phòng Superior 2 giường hoặc giường đôi,10.0,4,2,9,đẹp,Tích cực
1_2,Việt Nam,Cặp đôi,Executive Suite,10.0,4,1,9,đẹp thân_thiện đẹp,Tích cực
1_2,Việt Nam,Du lịch một mình,Phòng Superior 2 giường hoặc giường đôi,8.0,3,1,9,tốt,Trung tính
1_2,Việt Nam,Nhóm,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,9,thuận_tiện trở_lại,Tích cực
1_2,Việt Nam,Cặp đôi,Executive Suite,9.6,4,1,9,tròn góp_ý kĩ nhỏ_tiện chà_răng lược nhắc lát đem hơi,Tích cực
1_2,Việt Nam,Cặp đôi,Executive Suite,10.0,4,2,9,đẹp cười,Tích cực
1_2,Việt Nam,Du lịch một mình,Phòng Superior 2 giường hoặc giường đôi,9.6,4,2,9,sạch đẹp,Tích cực
1_2,Việt Nam,Cặp đôi,Deluxe 2 giường Hướng phố,8.4,3,2,9,chất_lượng hài_lòng thực_nhiệt_tình quên phát_hiện dọn_dẹp cũ tuyệt_vời,Trung tính
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,8.4,3,1,9,tạm ổn cộng chảy hư nhiệt_tình đổi,Tiêu cực
1_2,Việt Nam,Du lịch một mình,Phòng Superior 2 giường hoặc giường đôi,6.8,1,1,9,nằm hơi sâu,Trung tính
1_2,Việt Nam,Cặp đôi,Deluxe 2 giường Hướng phố,10.0,4,1,9,sạch_sẽ,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,8,tốt đẹp sạch_sẽ cảnh xinhhh,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,3,9,,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,8.8,3,2,9,sạch_sẽ hơi kín không_thấy,Trung tính
1_2,Việt Nam,Gia đình có em bé,Phòng Superior 2 giường hoặc giường đôi,9.2,4,2,9,chất_lượng dịch_vụ tốt laaij,Tích cực
1_2,Việt Nam,Cặp đôi,Executive Suite,6.4,1,1,8,tạm ổn nghỉ_ngơi kệ lịch,Tiêu cực
1_2,Việt Nam,Gia đình có em bé,Các Phòng Thông Nhau cho 4 Người,7.6,2,3,8,phòng_ốc,Trung tính
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,3,8,,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,8.4,3,1,8,tuyệt_vời thoát yếu,Trung tính
1_2,Việt Nam,Đi công tác,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,8,sạch trống bảo động tốt,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,2,8,rẻ chất_lượng tốt ổn hơi yếu_xíu lắm,Tích cực
1_2,Việt Nam,Nhóm,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,7,,Tích cực
1_2,Việt Nam,Đi công tác,Phòng Superior 2 giường hoặc giường đôi,10.0,4,1,7,sạch đẹp ghép tách ngủ không,Tích cực
1_2,Việt Nam,Đi công tác,Phòng Superior 2 giường hoặc giường đôi,6.8,1,2,7,vuông rĩ ướt trơn không_chú_ý té dọn khô cũ đọng,Tiêu cực
1_2,Việt Nam,Nhóm,Phòng Hảo Hạng Hai Giường Đơn,7.6,2,2,7,phòng_ốc sạch rộng đẹp tiết_kiệm lựa_chọn,Trung tính
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,9.2,4,2,7,bố_trí sạch_sẽ trí,Tích cực
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,10.0,4,3,7,,Tích cực
1_2,Việt Nam,Gia đình có em bé,Các Phòng Thông Nhau cho 4 Người,8.4,3,1,7,tốt tốt,Trung tính
1_2,Việt Nam,Đi công tác,Deluxe 2 giường Hướng phố,8.8,3,2,7,công_tác hóa đỏ toán_phí công_tác đỏ hóa,Trung tính
1_2,Việt Nam,Gia đình có em bé,Phòng Superior 2 giường hoặc giường đôi,8.4,3,3,6,cửa_sổ bí,Tiêu cực
1_2,Việt Nam,Gia đình có em bé,Phòng Superior 2 giường hoặc giường đôi,7.2,2,1,7,tốt bể bơi,Trung tính
1_2,Việt Nam,Cặp đôi,Phòng Superior 2 giường hoặc giường đôi,6.4,1,1,7,tạm chật_khó ô_tô,Tiêu cực
