Hotel ID,Score,Reviewer_ID
1_4,9.6,Chinh_1211.0_1.0
1_4,8.8,Son_8394.0_1.0
1_4,9.2,Truc_9514.0_1.0
1_4,10.0,Nguyễn_6604.0_1.0
1_4,10.0,HA_2549.0_1.0
1_4,9.2,Maya_5931.0_1.0
1_4,8.0,JEREMY_3709.0_1.0
1_4,9.2,Swee_8625.0_1.0
1_4,9.6,VIKRAM_9843.0_1.0
1_4,10.0,callum_10980.0_1.0
1_4,10.0,Linh_5356.0_1.0
1_4,10.0,Ankur_393.0_1.0
1_4,10.0,Hak_2878.0_1.0
1_4,10.0,Kameel_4622.0_1.0
1_4,9.6,Trent_9472.0_1.0
1_4,10.0,Andrew_344.0_1.0
1_4,9.6,Paul_7045.0_1.0
1_4,9.2,Brian_756.0_1.0
1_4,10.0,Anthony_437.0_1.0
1_4,8.8,Tra_9414.0_1.0
1_4,10.0,David_1699.0_1.0
1_4,8.8,Aaron_78.0_1.0
1_4,9.6,Sharon_8250.0_1.0
1_4,10.0,Krystina_4975.0_1.0
1_4,8.8,Khai_4761.0_1.0
1_4,10.0,Thang_8991.0_1.0
1_4,7.6,Narelle_6453.0_1.0
1_4,9.2,Louise_5446.0_1.0
1_4,10.0,Hye-jeong_3308.0_1.0
1_4,10.0,Cao_993.0_1.0
1_4,10.0,Gabriel_2396.0_1.0
1_4,7.6,scott_12422.0_1.0
1_4,9.2,펀맨_13720.0_1.0
1_4,10.0,Yevhen_10600.0_1.0
1_4,7.6,Việt_9978.0_1.0
1_4,10.0,Mohammad_6177.0_1.0
1_4,8.0,Jessie_4122.0_1.0
1_4,8.8,Atul_509.0_1.0
1_4,8.8,Shawn_8262.0_1.0
1_4,9.2,Lee_5240.0_1.0
1_4,9.6,Samuel_8040.0_1.0
1_4,7.2,Binh_699.0_1.0
1_4,8.8,Weeraya_10159.0_1.0
1_4,8.0,Nicholas_6722.0_1.0
1_4,10.0,Selena_8146.0_1.0
1_4,10.0,Rick_7581.0_1.0
1_4,9.6,Hương_3431.0_1.0
1_4,8.4,Terence_8964.0_1.0
1_4,9.2,kim_11836.0_1.0
1_4,6.4,MINH_5640.0_1.0
1_4,10.0,Định_13182.0_1.0
1_4,9.6,Linh_5353.0_1.0
1_4,10.0,minh_12078.0_1.0
1_4,8.8,Attila_508.0_1.0
1_4,10.0,Hak_2880.0_1.0
1_4,10.0,Rachell_7501.0_1.0
1_4,8.0,sonali_12544.0_1.0
1_4,6.4,Lien_5292.0_1.0
1_4,8.8,Tuan_9615.0_1.0
1_4,9.2,Monique_6193.0_1.0
1_4,7.6,David_1709.0_1.0
1_4,8.0,Kimberly_4902.0_1.0
1_4,8.0,nadia_12149.0_1.0
1_4,10.0,Supatra_8602.0_1.0
1_4,8.4,Phuong_7205.0_1.0
1_4,10.0,Aman_265.0_1.0
1_4,8.0,peter_12281.0_1.0
1_4,10.0,Binh_697.0_1.0
1_4,10.0,luntarima_11987.0_1.0
1_4,10.0,Luke_5478.0_1.0
1_4,9.6,Viet_9932.0_1.0
1_4,8.8,Ka_4602.0_1.0
1_4,10.0,Roland_7637.0_1.0
1_4,6.8,Chalit_1053.0_1.0
1_4,7.2,Chalit_1054.0_1.0
1_4,10.0,SuHwan_8510.0_1.0
1_4,9.2,Grant_2509.0_1.0
1_4,8.8,Alex_197.0_1.0
1_4,9.2,THI_8725.0_1.0
1_4,6.4,Pham_7111.0_1.0
1_4,10.0,Jack_3919.0_1.0
1_4,10.0,Julie_4391.0_1.0
1_4,10.0,Nguyen_6582.0_1.0
1_4,10.0,Leon_5257.0_1.0
1_4,10.0,Ruediger_7677.0_1.0
1_4,9.2,nhók_12227.0_1.0
1_4,10.0,Drake_1914.0_1.0
1_4,10.0,Dylan_1981.0_1.0
1_4,9.6,Dinhhoai_1820.0_1.0
1_4,9.2,Nhan_6648.0_1.0
1_4,10.0,Chau_1116.0_1.0
1_4,9.6,M_5574.0_1.0
1_4,9.2,INJOON_3525.0_1.0
1_4,8.8,KEEHYUNG_4487.0_1.0
1_4,9.6,Kathleen_4662.0_1.0
1_4,8.4,lee_11929.0_1.0
1_4,8.8,lee_11929.0_2.0
1_4,10.0,KIM_4528.0_1.0
1_4,8.4,Minh_6098.0_1.0
1_4,8.8,Sau_8110.0_1.0
1_4,8.4,Terry_8969.0_1.0
1_4,8.4,Sau_8110.0_2.0
1_4,10.0,Ai_139.0_1.0
1_4,6.8,Hien_3025.0_1.0
1_4,10.0,Chau_1116.0_1.0
1_4,8.4,Alice_233.0_1.0
1_4,8.8,choi_11052.0_1.0
1_4,10.0,Jim_4182.0_1.0
1_4,10.0,Roberto_7619.0_1.0
1_4,10.0,Orestas_6894.0_1.0
1_4,10.0,Margaret_5815.0_1.0
1_4,10.0,Eren_2161.0_1.0
1_4,10.0,Linda_5337.0_1.0
1_4,10.0,Thi_9053.0_1.0
1_4,9.6,Jan_3982.0_1.0
1_4,8.8,clint_11084.0_1.0
1_4,10.0,THU_8740.0_1.0
1_4,10.0,kim_11830.0_1.0
1_4,10.0,Ahreum_136.0_1.0
1_4,10.0,Lora_5437.0_1.0
1_4,10.0,Michael_6005.0_1.0
1_4,9.2,ALEJANDRO_31.0_1.0
1_4,8.8,Bao_606.0_1.0
1_4,10.0,Roman_7645.0_1.0
1_4,10.0,SEOK_7762.0_1.0
1_4,10.0,Shuting_8310.0_1.0
1_4,8.4,Andrew_338.0_1.0
1_4,10.0,xaysompheng_12940.0_1.0
1_4,9.2,tyler_12834.0_1.0
1_4,9.6,Hadyanto_2845.0_1.0
1_4,10.0,JIYEON_3806.0_1.0
1_4,10.0,JINGON_3766.0_1.0
1_4,10.0,Kameel_4622.0_2.0
1_4,10.0,Anh_377.0_1.0
1_4,10.0,Sarintip_8101.0_1.0
1_4,10.0,kihong_11823.0_1.0
1_4,8.0,Binh_701.0_1.0
1_4,10.0,Peyo_7109.0_1.0
1_4,10.0,Phat_7134.0_1.0
1_4,9.6,phan_12288.0_1.0
1_4,10.0,Khanh_4778.0_1.0
1_4,10.0,fotini_11249.0_1.0
1_4,9.6,Van_9878.0_1.0
1_4,10.0,fotini_11249.0_2.0
1_4,8.0,choi_11057.0_1.0
1_4,10.0,Kristine_4970.0_1.0
1_4,6.4,Peter_7093.0_1.0
1_4,9.2,Caprice_995.0_1.0
1_5,10.0,YASUNARI_10322.0_1.0
1_5,10.0,Quyên_7425.0_1.0
1_5,10.0,Mai_5742.0_1.0
1_5,8.0,Ly_5499.0_1.0
1_5,10.0,Thu_9131.0_1.0
1_5,8.4,Trang_9460.0_1.0
1_5,10.0,Thao_9022.0_1.0
1_5,6.4,Nguyen_6579.0_1.0
1_5,10.0,Linh_5356.0_1.0
1_5,10.0,Peggy_7069.0_1.0
1_5,10.0,Doan_1861.0_1.0
1_5,10.0,Nguyen_6579.0_2.0
1_5,10.0,Tiến_9340.0_1.0
1_5,10.0,Thanh_9002.0_1.0
1_5,10.0,Hường_3438.0_1.0
1_5,7.6,Thảo_9235.0_1.0
1_5,6.4,Hung_3220.0_1.0
1_5,10.0,uyen_12844.0_1.0
1_5,7.2,Như_6703.0_1.0
1_5,9.6,Do_1853.0_1.0
1_5,8.4,Giang_2460.0_1.0
1_5,8.4,Giang_2460.0_2.0
1_5,8.4,Giang_2460.0_3.0
1_5,8.4,Giang_2456.0_1.0
1_5,8.0,Hà_3406.0_1.0
1_5,10.0,Tường_9752.0_1.0
1_5,10.0,Dung_1943.0_2.0
1_5,10.0,Châu_1326.0_1.0
1_5,7.2,Van_9876.0_1.0
1_5,9.2,Liên_5394.0_1.0
1_5,10.0,Việt_9975.0_1.0
1_5,8.4,vân_12891.0_1.0
1_5,7.2,Van_9874.0_1.0
1_5,10.0,Bùi_823.0_1.0
1_5,10.0,Vinh_9953.0_2.0
1_5,9.6,Tuyền_9678.0_1.0
1_5,9.2,Hung_3219.0_1.0
1_5,9.6,Son_8396.0_2.0
1_5,9.2,Trang_9464.0_1.0
1_5,8.4,Kien_4851.0_1.0
1_5,10.0,Hathu_2951.0_1.0
1_5,9.2,Phương_7241.0_1.0
1_5,8.0,Kien_4851.0_2.0
1_5,6.8,Van_9876.0_2.0
1_5,10.0,Van_9874.0_1.0
1_5,8.4,Ngọc_6636.0_1.0
1_5,10.0,Trang_9460.0_1.0
1_5,9.6,Trang_9464.0_1.0
1_5,10.0,Peggy_7069.0_2.0
1_5,9.6,Thi_9048.0_1.0
1_5,10.0,Hiền_3066.0_1.0
1_5,10.0,TANLOC_8698.0_1.0
1_5,8.4,Dũng_1996.0_1.0
1_5,10.0,Bá_804.0_1.0
1_5,10.0,DINH_1503.0_1.0
1_5,7.2,Khương_4833.0_1.0
1_5,9.2,Minh_6096.0_3.0
1_5,10.0,Chiến_1221.0_1.0
1_5,9.2,Vinh_9956.0_1.0
1_5,9.2,Thức_9280.0_1.0
1_5,8.0,Phuc_7182.0_1.0
1_5,7.6,Tùng_9740.0_1.0
1_5,10.0,Nguyễn_6602.0_2.0
1_5,8.0,Thắng_9244.0_1.0
1_5,9.6,Duong_1954.0_1.0
1_5,7.2,Nguyệt_6609.0_1.0
1_5,10.0,Thu_9131.0_1.0
1_5,10.0,Duc_1929.0_1.0
1_5,10.0,Ngọc_6632.0_1.0
1_5,10.0,Vũ_10062.0_1.0
1_5,10.0,Thiên_9079.0_1.0
1_5,7.6,Nguyễn_6602.0_1.0
1_5,8.8,Trường_9571.0_1.0
1_5,10.0,Sơn_8645.0_1.0
1_5,8.0,Thị_9257.0_1.0
1_5,8.4,Huy_3241.0_1.0
1_5,10.0,Nga_6508.0_1.0
1_5,8.0,Đăng_13157.0_1.0
1_5,10.0,Ha_2833.0_1.0
1_5,10.0,Hong_3142.0_1.0
1_5,10.0,Lê_5534.0_1.0
1_5,8.4,Đoan_13131.0_1.0
1_5,10.0,Nhi_6656.0_1.0
1_5,10.0,Tran_9450.0_1.0
1_5,10.0,Kien_4851.0_1.0
1_5,10.0,uyên_12846.0_1.0
1_5,9.2,NGUYEN_6349.0_1.0
1_5,10.0,Diêm_1827.0_1.0
1_5,8.0,Hồ_3478.0_1.0
1_5,10.0,Chi_1177.0_1.0
1_5,10.0,Chiến_1221.0_1.0
1_5,10.0,Trang_9460.0_1.0
1_5,8.4,Hường_3438.0_1.0
1_5,9.2,Chau_1121.0_1.0
1_5,8.8,Đặng_13180.0_1.0
1_5,10.0,Dinh_1814.0_1.0
1_5,9.6,Công_1425.0_1.0
1_5,10.0,Long_5425.0_1.0
1_5,10.0,Phúc_7235.0_1.0
1_5,9.2,Quang_7377.0_1.0
1_5,10.0,Nhật_6711.0_1.0
1_5,8.8,Van_9874.0_1.0
1_5,8.0,Thị_9258.0_1.0
1_5,10.0,Nguyen_6579.0_1.0
1_5,6.8,Thanh_9002.0_1.0
1_5,8.4,Vũ_10063.0_1.0
1_5,10.0,SINH_7865.0_1.0
1_5,10.0,Pham_7119.0_1.0
1_5,9.2,Pham_7119.0_1.0
1_5,10.0,Hoàng_3183.0_1.0
1_5,9.6,Loan_5402.0_1.0
1_5,9.2,Vu_10004.0_1.0
1_5,8.8,Toan_9359.0_1.0
1_5,9.6,An_290.0_1.0
1_5,9.6,Minh_6096.0_4.0
1_5,9.6,Kristy_4971.0_1.0
1_5,8.4,Bang_600.0_1.0
1_5,8.4,Leslie_5267.0_1.0
1_5,7.6,Just_4429.0_1.0
1_5,10.0,Severin_8227.0_1.0
1_5,9.2,Trung_9525.0_2.0
1_5,8.8,Kim_4889.0_1.0
1_5,10.0,Czarina_1423.0_1.0
1_5,9.2,Huy_3246.0_1.0
1_5,6.8,octavian_12243.0_1.0
1_5,10.0,THI_8727.0_1.0
1_5,10.0,Yves_10783.0_1.0
1_5,10.0,Bertus_666.0_1.0
1_5,9.2,Will_10188.0_1.0
1_5,8.4,Huyen_3249.0_1.0
1_5,9.2,Michael_6002.0_1.0
1_5,8.0,sreejith_12571.0_1.0
1_5,10.0,Tomas_9379.0_1.0
1_5,6.8,MAKOTO_5581.0_1.0
1_5,10.0,AMIT_35.0_1.0
1_5,7.6,octavian_12243.0_2.0
1_5,7.6,octavian_12243.0_1.0
1_5,7.6,octavian_12243.0_2.0
1_5,7.6,octavian_12243.0_3.0
1_5,10.0,Johnny_4297.0_1.0
1_5,9.2,Allen_253.0_1.0
1_5,7.2,octavian_12243.0_3.0
1_5,10.0,Faustino_2274.0_1.0
1_5,10.0,Dao_1656.0_1.0
1_5,10.0,Nguyen_6579.0_2.0
1_5,8.8,Ngoc_6557.0_1.0
1_5,10.0,Quinton_7393.0_1.0
1_5,9.2,Minh_6096.0_5.0
1_5,9.6,Swati_8623.0_1.0
1_5,8.4,Terrance_8968.0_1.0
1_5,10.0,Thị_9258.0_2.0
1_5,8.4,Terrance_8968.0_2.0
1_5,9.6,Artem_482.0_1.0
1_5,10.0,Ngoc_6564.0_1.0
1_5,10.0,Dao_1656.0_1.0
1_5,7.2,James_3963.0_1.0
1_5,8.4,Philip_7150.0_1.0
1_5,9.6,Van_9875.0_1.0
1_5,10.0,Gleb_2485.0_1.0
1_5,8.0,Vincent_9946.0_1.0
1_5,6.4,Robyn_7623.0_1.0
1_5,9.6,Jarrod_4011.0_1.0
1_5,10.0,Thao_9020.0_1.0
1_5,8.0,Archie_465.0_1.0
1_5,9.2,Chen_1135.0_1.0
1_5,10.0,olisiia_12248.0_1.0
1_5,10.0,Nguyen_6572.0_1.0
1_5,8.0,Katie_4670.0_1.0
1_5,6.4,greg_11274.0_1.0
1_5,9.6,Young_10665.0_1.0
1_5,10.0,hnom_11379.0_1.0
1_5,10.0,An_290.0_1.0
1_5,10.0,John_4288.0_1.0
1_5,10.0,tran_12777.0_1.0
1_5,9.2,Quoc_7398.0_1.0
1_5,10.0,Kim_4891.0_1.0
1_5,8.0,Bui_775.0_1.0
1_5,8.8,LE_5069.0_1.0
1_5,7.6,Sau_8111.0_1.0
1_5,10.0,Phu_7177.0_1.0
1_5,8.4,Kay_4678.0_1.0
1_5,7.2,Jian_4150.0_1.0
1_5,10.0,Vanessa_9886.0_1.0
1_5,10.0,CIRCLE_951.0_1.0
1_5,8.0,Ei_2094.0_1.0
1_5,9.2,TAN_8689.0_1.0
1_5,10.0,Yih_10609.0_1.0
1_5,8.0,daphny_11122.0_1.0
1_5,8.0,Teh_8959.0_1.0
1_5,9.2,Khanh_4778.0_1.0
1_5,8.8,Vu_10002.0_1.0
1_5,9.6,Thi_9048.0_1.0
1_5,8.4,Nguyên_6593.0_1.0
1_5,8.8,Pei_7070.0_1.0
1_5,6.4,Karl_4646.0_1.0
1_5,6.4,Manoj_5788.0_1.0
1_5,10.0,Yih_10610.0_1.0
1_5,10.0,Shi_8272.0_1.0
1_5,10.0,Duc_1926.0_1.0
1_5,8.8,CHUQIAN_945.0_1.0
1_5,10.0,Wingty_10206.0_1.0
1_5,7.2,Zan_10816.0_1.0
1_5,9.6,yunil_13080.0_1.0
1_5,7.2,Landon_5173.0_1.0
1_6,10.0,IULIIA_3534.0_1.0
1_6,10.0,Tin-Lok_9317.0_1.0
1_6,10.0,Varuna_9893.0_1.0
1_6,10.0,an_10885.0_1.0
1_6,10.0,NGOC_6335.0_1.0
1_6,10.0,QUỐC_7355.0_1.0
1_6,10.0,CHÂU_947.0_1.0
1_6,9.2,THUY_8746.0_1.0
1_6,10.0,Tan_8926.0_1.0
1_6,9.2,Nhu_6676.0_1.0
1_6,10.0,Tram_9431.0_1.0
1_6,10.0,Nguyễn_6607.0_1.0
1_6,9.6,Quỳnh_7455.0_1.0
1_6,10.0,Võ_10037.0_1.0
1_6,10.0,Giang_2460.0_1.0
1_6,10.0,Mỹ_6284.0_1.0
1_6,10.0,Hoang_3120.0_1.0
1_6,10.0,Hà_3401.0_1.0
1_6,6.4,Hong_3142.0_1.0
1_6,10.0,Ly_5499.0_1.0
1_6,10.0,Quynh_7423.0_1.0
1_6,10.0,Nguyễn_6602.0_2.0
1_6,10.0,NGUYEN_6350.0_1.0
1_6,9.2,Ngoc_6559.0_1.0
1_6,9.2,Tai_8887.0_1.0
1_6,9.6,Thuy_9166.0_1.0
1_6,10.0,Công_1425.0_1.0
1_6,9.6,Huynh_3259.0_1.0
1_6,9.2,sang_12390.0_1.0
1_6,9.6,Thanh_9002.0_1.0
1_6,9.6,NGUYEN_6353.0_2.0
1_6,10.0,Thiện_9088.0_1.0
1_6,10.0,Nguyệt_6610.0_1.0
1_6,8.4,Hân_3413.0_1.0
1_6,10.0,Thi_9048.0_1.0
1_6,10.0,Kim_4887.0_1.0
1_6,10.0,Quang_7383.0_1.0
1_6,8.8,Hang_2904.0_1.0
1_6,8.8,Dung_1947.0_1.0
1_6,10.0,Phí_7221.0_1.0
1_6,7.2,Hồng_3479.0_1.0
1_6,8.8,Toluu_9372.0_1.0
1_6,10.0,phi_12292.0_1.0
1_6,10.0,PHONG_6945.0_1.0
1_6,9.6,Bao_610.0_1.0
1_6,9.6,Bao_610.0_1.0
1_6,10.0,Tiến_9343.0_1.0
1_6,8.4,Trung_9525.0_1.0
1_6,6.4,Hoang_3115.0_1.0
1_6,10.0,Đinh_13121.0_1.0
1_6,10.0,Nguyệt_6609.0_1.0
1_6,10.0,Hien_3023.0_1.0
1_6,10.0,Thanh_9000.0_1.0
1_6,7.2,Dinh_1814.0_2.0
1_6,8.4,THI_8730.0_1.0
1_6,10.0,Thị_9256.0_1.0
1_6,10.0,Thanh_9002.0_1.0
1_6,7.2,Tuan_9615.0_1.0
1_6,10.0,Long_5425.0_1.0
1_6,9.2,Trinh_9494.0_1.0
1_6,9.2,Nhu_6675.0_1.0
1_6,10.0,Dung_1945.0_1.0
1_6,10.0,Thu_9133.0_1.0
1_6,8.4,Nguyên_6593.0_1.0
1_6,8.0,nguyen_12195.0_1.0
1_6,9.6,Huynh_3259.0_1.0
1_6,10.0,trang_12782.0_1.0
1_6,10.0,Ty_9696.0_1.0
1_6,10.0,Pham_7116.0_1.0
1_6,10.0,Nguyễn_6604.0_1.0
1_6,10.0,Nguyen_6581.0_1.0
1_6,8.4,Trí_9553.0_1.0
1_6,8.4,Trí_9553.0_1.0
1_6,10.0,Thomas_9118.0_1.0
1_6,10.0,Quyên_7425.0_1.0
1_6,6.8,Van_9876.0_1.0
1_6,10.0,Pham_7116.0_1.0
1_6,10.0,Ngo_6547.0_1.0
1_6,10.0,Đặng_13176.0_1.0
1_6,10.0,PHUONG_6961.0_1.0
1_6,9.2,Do_1849.0_1.0
1_6,10.0,Ánh_13108.0_1.0
1_6,10.0,THI_8726.0_1.0
1_6,10.0,Khang_4771.0_1.0
1_6,8.8,Ha_2835.0_1.0
1_6,10.0,Dũng_1995.0_1.0
1_6,9.6,Thuy_9166.0_2.0
1_6,9.6,Thuy_9166.0_3.0
1_6,9.6,Thuy_9166.0_4.0
1_6,9.2,Phuong_7206.0_1.0
1_6,10.0,Huu_3236.0_1.0
1_6,10.0,Huu_3232.0_1.0
1_6,9.6,Cao_991.0_1.0
1_6,9.6,Hong_3144.0_1.0
1_6,10.0,BINH_550.0_1.0
1_6,7.6,Bui_778.0_1.0
1_6,10.0,Nguyễn_6602.0_1.0
1_6,10.0,Tay_8952.0_1.0
1_6,10.0,Quang_7383.0_1.0
1_6,9.6,Nguyen_6581.0_1.0
1_6,8.8,Thao_9021.0_1.0
1_6,8.0,pham_12283.0_1.0
1_6,8.0,pham_12283.0_2.0
1_6,10.0,PHUONG_6961.0_1.0
1_6,10.0,Lâm_5527.0_1.0
1_6,6.8,Pham_7116.0_1.0
1_6,10.0,Tran_9446.0_1.0
1_6,10.0,Tri_9478.0_1.0
1_6,8.4,thuy_12735.0_1.0
1_6,10.0,Quoc_7400.0_1.0
1_6,9.6,Công_1425.0_1.0
1_6,9.6,Thanh_9000.0_1.0
1_6,10.0,Md._5935.0_1.0
1_6,10.0,Lokesh_5419.0_1.0
1_6,9.6,Claud_1352.0_1.0
1_6,10.0,Nguyen_6573.0_1.0
1_6,10.0,KHL_4501.0_1.0
1_6,10.0,Wesley_10179.0_1.0
1_6,10.0,Lan_5170.0_1.0
1_6,9.6,Benjamin_652.0_1.0
1_6,10.0,Carey_1000.0_1.0
1_6,8.8,LY_5136.0_1.0
1_6,10.0,Barry_621.0_1.0
1_6,10.0,Nguyen_6579.0_1.0
1_6,10.0,KHL_4501.0_2.0
1_6,10.0,robin_12376.0_1.0
1_6,9.6,Jess_4106.0_1.0
1_6,10.0,Ha_2835.0_1.0
1_6,9.2,Hoang_3109.0_1.0
1_6,9.2,Lilia_5313.0_1.0
1_6,9.2,Graham_2506.0_1.0
1_6,8.8,George_2431.0_1.0
1_6,9.6,Harry_2945.0_1.0
1_6,8.8,Blackmouth_706.0_1.0
1_6,10.0,Anh_380.0_1.0
1_6,9.6,Gerard_2436.0_1.0
1_6,8.0,Philipa_7152.0_1.0
1_6,10.0,Sheridan_8267.0_1.0
1_6,8.0,Jade_3935.0_1.0
1_6,10.0,Nikolai_6756.0_1.0
1_6,9.2,khalil_11806.0_1.0
1_6,9.6,Chinh_1210.0_1.0
1_6,9.6,Judith_4368.0_1.0
1_6,10.0,Chi_1172.0_1.0
1_6,10.0,Uguumur_9795.0_1.0
1_6,6.4,Jade_3934.0_1.0
1_6,8.4,Craig_1400.0_1.0
1_6,8.8,Peter_7099.0_1.0
1_6,9.6,Nguyen_6580.0_1.0
1_6,9.2,James_3975.0_1.0
1_6,10.0,Michel_6015.0_1.0
1_6,8.4,Jane_3988.0_1.0
1_6,10.0,Cherry_1159.0_1.0
1_6,8.4,JACK_3611.0_1.0
1_6,6.4,Erin_2177.0_1.0
1_6,6.8,Hayley_2957.0_1.0
1_6,10.0,daniel_11116.0_1.0
1_6,8.4,Kim_4895.0_1.0
1_6,10.0,Hanh_2909.0_1.0
1_6,10.0,Chawalit_1124.0_1.0
1_6,9.2,Nguyen_6579.0_2.0
1_6,10.0,Muhammad_6220.0_1.0
1_6,10.0,Muhammad_6220.0_2.0
1_6,9.2,My_6235.0_1.0
1_6,9.2,TRAM_8786.0_1.0
1_6,10.0,Kevin_4753.0_1.0
1_6,9.2,Doug_1907.0_1.0
1_6,9.6,John_4280.0_1.0
1_6,6.8,KIL_4522.0_1.0
1_6,8.0,Nam_6426.0_1.0
1_6,8.8,thuan_12726.0_1.0
1_6,9.2,Ashley_498.0_1.0
1_6,9.6,Hovhannes_3166.0_1.0
1_6,8.4,Nguyen_6579.0_1.0
1_6,9.6,Lynda_5511.0_1.0
1_6,9.2,WOEI_10097.0_1.0
1_6,9.6,Chinh_1210.0_1.0
1_6,10.0,Dillon_1803.0_1.0
1_6,10.0,Thai_8978.0_1.0
1_6,9.6,Tin_9314.0_1.0
1_6,8.4,Michael_5991.0_1.0
1_6,10.0,Ngoc_6558.0_1.0
1_6,8.8,cheng_11025.0_1.0
1_6,10.0,Trung_9523.0_1.0
1_6,10.0,Ut_9807.0_1.0
1_6,8.0,Nguyen_6583.0_1.0
1_6,8.0,ANH_48.0_1.0
1_6,6.8,Peter_7099.0_2.0
1_6,7.2,Peter_7100.0_1.0
1_6,8.8,Thái_9198.0_1.0
1_6,10.0,Wissam_10209.0_1.0
1_6,10.0,Gianluca_2463.0_1.0
1_6,10.0,Richard_7575.0_1.0
1_6,9.2,Linh_5360.0_1.0
1_6,10.0,Xing_10280.0_1.0
1_6,10.0,Nguyễn_6597.0_1.0
1_6,10.0,Hà_3399.0_1.0
1_6,10.0,Le_5212.0_1.0
1_6,10.0,pradipkumar_12330.0_1.0
1_6,10.0,phan_12288.0_1.0
1_6,10.0,phan_12288.0_1.0
1_6,10.0,nguyen_12193.0_1.0
1_6,9.2,Tin_9313.0_1.0
1_6,8.8,Mike_6050.0_1.0
1_6,9.2,Jacqui_3932.0_1.0
1_6,10.0,Trang_9456.0_1.0
1_6,10.0,Truong_9535.0_1.0
1_6,10.0,Truong_9535.0_2.0
1_6,8.8,Robert_7598.0_1.0
1_6,10.0,YEONJOO_10358.0_1.0
1_6,9.6,Si_8312.0_1.0
1_6,8.0,Nguyen_6579.0_1.0
1_6,8.8,Jason_4015.0_1.0
1_6,8.4,Ho_3081.0_1.0
1_6,6.4,Stella_8459.0_1.0
1_6,10.0,WOO_10109.0_1.0
1_6,9.2,SEONG_7768.0_1.0
1_6,10.0,TRAN_8791.0_1.0
1_6,10.0,Jerome_4099.0_1.0
1_6,10.0,Phan_7127.0_1.0
1_6,10.0,Phan_7127.0_2.0
1_6,10.0,Phan_7127.0_3.0
1_6,9.2,Valentin_9868.0_1.0
1_6,9.2,LE_5068.0_1.0
1_6,8.4,LE_5068.0_2.0
1_7,10.0,Phạm_7251.0_1.0
1_7,10.0,Lai_5148.0_1.0
1_7,8.0,Phát_7219.0_1.0
1_7,10.0,Han_2891.0_1.0
1_7,8.0,Thanh_9002.0_1.0
1_7,9.2,Lê_5534.0_1.0
1_7,8.8,Manh_5781.0_1.0
1_7,10.0,Lai_5146.0_1.0
1_7,9.6,Quang_7378.0_1.0
1_7,10.0,Hoang_3119.0_1.0
1_7,10.0,Cẩm_1436.0_1.0
1_7,10.0,Hà_3401.0_1.0
1_7,7.2,Bích_818.0_1.0
1_7,6.4,Hyatt_3302.0_1.0
1_7,8.8,Nguyễn_6604.0_1.0
1_7,7.2,Trần_9576.0_1.0
1_7,7.2,Thiên_9079.0_1.0
1_7,8.4,Thuý_9173.0_1.0
1_7,10.0,Vy_10016.0_1.0
1_7,9.6,Trần_9576.0_1.0
1_7,10.0,Tuấn_9685.0_1.0
1_7,8.0,Thanh_9004.0_1.0
1_7,7.6,Xila_10278.0_1.0
1_7,6.8,Trần_9576.0_1.0
1_7,10.0,Thảo_9236.0_1.0
1_7,8.4,Vu_10003.0_1.0
1_7,9.2,Nguyễn_6602.0_1.0
1_7,10.0,Quyền_7431.0_1.0
1_7,7.6,Lan_5167.0_1.0
1_7,8.0,Phan_7125.0_1.0
1_7,8.4,Ly_5498.0_1.0
1_7,10.0,Nguyen_6579.0_1.0
1_7,10.0,Thị_9256.0_1.0
1_7,8.4,Truong_9530.0_1.0
1_7,8.8,Mỹ_6284.0_1.0
1_7,10.0,Khánh_4826.0_1.0
1_7,8.8,Yanisa_10533.0_1.0
1_7,8.8,MINH_5642.0_1.0
1_7,9.2,Nhã_6698.0_1.0
1_7,10.0,Lê_5539.0_1.0
1_7,10.0,Diêm_1825.0_1.0
1_7,6.4,Trần_9581.0_1.0
1_7,10.0,Uyên_9821.0_1.0
1_7,10.0,Đức_13200.0_1.0
1_7,9.2,Linh_5358.0_3.0
1_7,6.8,Tùng_9741.0_1.0
1_7,10.0,CHẤN_949.0_1.0
1_7,10.0,Duc_1926.0_1.0
1_7,8.4,Hoàng_3181.0_1.0
1_7,10.0,Pham_7121.0_1.0
1_7,8.0,Trần_9581.0_1.0
1_7,10.0,Đào_13145.0_1.0
1_7,10.0,Lai_5146.0_1.0
1_7,9.2,Dương_2008.0_1.0
1_7,8.8,Dương_2005.0_1.0
1_7,10.0,Lai_5146.0_1.0
1_7,9.6,Lai_5146.0_2.0
1_7,10.0,Định_13182.0_1.0
1_7,6.4,Bình_809.0_1.0
1_7,6.4,Bảo_835.0_1.0
1_7,10.0,Ngô_6624.0_1.0
1_7,9.2,Đại_13166.0_1.0
1_7,10.0,le_11920.0_1.0
1_7,8.0,Van_9876.0_1.0
1_7,9.6,Thang_8993.0_1.0
1_7,9.6,Thang_8994.0_1.0
1_7,9.6,Thi_9046.0_1.0
1_7,9.6,Yen_10563.0_1.0
1_7,9.6,Binh_697.0_1.0
1_7,8.8,Yen_10563.0_2.0
1_7,10.0,Phạm_7251.0_1.0
1_7,6.8,Quang_7379.0_1.0
1_7,8.4,Dung_1943.0_1.0
1_7,10.0,Thanh_9000.0_1.0
1_7,10.0,Hạ_3444.0_1.0
1_7,10.0,QUYỀN_7353.0_1.0
